OBJECTID,globe_OBJECTID,name_cn,globe_中文名,globe_Shape_Leng,gb_yq_20201123xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,1,中国,中国,260.042064225,219,中国,92829,96,4749,0,260.04206422474147,965.6285542020123
2,2,中非,中非,39.123866083,218,中非,4911,0,63,0,39.123866083048675,51.868558185838594
3,3,智利,智利,206.217212065,217,智利,540640,1497,15069,39,206.21721206455453,76.94303951148807
4,4,直布罗陀,直布罗陀,0.0138837797373,216,直布罗陀,953,10,3,0,0.013883779737236826,6.97538115385218e-06
5,5,乍得,乍得,50.1882839726,215,乍得,1642,9,101,0,50.18828397262675,107.57261660981044
6,6,泽西岛,泽西岛,0.468045681608,214,泽西岛,806,0,32,0,0.46804568160716375,0.010293215375969375
7,7,赞比亚,赞比亚,44.992230033,213,赞比亚,17424,30,357,1,44.99223003303926,63.45705186734683
8,8,越南,越南,51.129595842,212,越南,1307,1,35,0,51.129595842029055,28.049825586585218
9,9,约旦,约旦,16.4457345707,211,约旦,183429,5268,2236,64,16.44573457072095,8.174769097572026
10,10,英国,英国,79.9903954046,210,英国,1512049,18662,54751,125,79.99039540456778,32.91943771179002
11,11,印度尼西亚,印度尼西亚,332.897939671,209,印度尼西亚,497668,4360,15884,110,332.89793967106874,150.2324304884168
12,12,印度,印度,131.090658474,208,印度,9139865,44059,133738,511,131.09065847419012,259.72588140084724
13,13,意大利,意大利,62.4436001036,207,意大利,1408868,28337,49823,562,62.44360010363238,33.478741916560494
14,14,以色列,以色列,8.29726235548,206,以色列,327327,0,2744,0,8.297262355484154,2.635821759653052
15,15,伊朗,伊朗,68.4016474288,205,伊朗,854361,13053,44802,475,68.40164742880594,155.27545671985794
16,16,伊拉克,伊拉克,30.6606649068,204,伊拉克,535321,1766,11958,33,30.660664906794203,41.78992464134522
17,17,也门,也门,33.5004417997,203,也门,2073,0,605,0,33.50044179970094,35.874965221221984
18,18,亚美尼亚,亚美尼亚,9.90400007386,202,亚美尼亚,126709,485,1976,24,9.904000073855808,3.665524679494105
19,19,牙买加,牙买加,4.82798122279,201,牙买加,10284,44,238,1,4.827981222792307,0.8247678758169106
20,20,叙利亚,叙利亚,20.6286198894,200,叙利亚,7225,71,376,4,20.628619889358337,18.555305741023673
21,21,匈牙利,匈牙利,17.8172786283,199,匈牙利,177952,3334,3891,91,17.81727862828512,10.96767898880457
22,22,新西兰,新西兰,58.3041653664,198,新西兰,1674,2,25,0,58.304165366366284,29.63120638720386
