OBJECTID,globe_OBJECTID,name_cn,globe_中文名,globe_Shape_Leng,gb_yq_20220218xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
1,1,中国,中国,260.042064225,226,中国,149205,1612,5746,20,260.04206422474147,965.6285542020123
2,2,中非,中非,39.123866083,225,中非,14187,0,113,0,39.123866083048675,51.868558185838594
3,3,智利,智利,206.217212065,224,智利,2747552,37698,40936,201,206.21721206455453,76.94303951148807
4,4,直布罗陀,直布罗陀,0.0138837797373,223,直布罗陀,14792,86,101,0,0.013883779737236826,6.97538115385218e-06
5,5,乍得,乍得,50.1882839726,222,乍得,7216,0,190,0,50.18828397262675,107.57261660981044
6,6,泽西岛,泽西岛,0.468045681608,221,泽西岛,35301,229,108,0,0.46804568160716375,0.010293215375969375
7,7,赞比亚,赞比亚,44.992230033,220,赞比亚,310155,0,3939,0,44.99223003303926,63.45705186734683
8,8,越南,越南,51.129595842,219,越南,2643024,36200,39278,90,51.129595842029055,28.049825586585218
9,9,约旦,约旦,16.4457345707,218,约旦,1526272,0,13585,0,16.44573457072095,8.174769097572026
10,10,英国,英国,79.9903954046,217,英国,18499062,51352,160221,183,79.99039540456778,32.91943771179002
11,11,印度尼西亚,印度尼西亚,332.897939671,216,印度尼西亚,5089637,59635,146044,216,332.89793967106874,150.2324304884168
12,12,印度,印度,131.090658474,215,印度,42780235,25920,510905,492,131.09065847419012,259.72588140084724
13,13,意大利,意大利,62.4436001036,214,意大利,12323398,58055,152282,320,62.44360010363238,33.478741916560494
14,14,以色列,以色列,8.29726235548,213,以色列,3515918,15297,9800,9,8.297262355484154,2.635821759653052
15,15,伊朗,伊朗,68.4016474288,212,伊朗,6894110,17545,134420,182,68.40164742880594,155.27545671985794
16,16,伊拉克,伊拉克,30.6606649068,211,伊拉克,2286451,2246,24824,32,30.660664906794203,41.78992464134522
17,17,也门,也门,33.5004417997,210,也门,11707,0,2113,0,33.50044179970094,35.874965221221984
18,18,亚美尼亚,亚美尼亚,9.90400007386,209,亚美尼亚,413295,1417,8278,25,9.904000073855808,3.665524679494105
19,19,牙买加,牙买加,4.82798122279,208,牙买加,127377,83,2769,14,4.827981222792307,0.8247678758169106
20,20,叙利亚,叙利亚,20.6286198894,207,叙利亚,53148,0,3038,0,20.628619889358337,18.555305741023673
21,21,匈牙利,匈牙利,17.8172786283,206,匈牙利,1746424,7480,43066,100,17.81727862828512,10.96767898880457
22,22,新西兰,新西兰,58.3041653664,205,新西兰,26544,1947,53,0,58.304165366366284,29.63120638720386
23,23,新喀里多尼亚,新喀里多尼亚,0.315384694174,204,新喀里多尼亚,42984,1167,287,3,0.3153846941739794,0.0043535203997104345
24,24,新加坡,新加坡,1.95533073363,203,新加坡,533425,18545,930,4,1.9553307336349242,0.2523737098666097
25,25,希腊,希腊,58.4703424345,202,希腊,2255421,19501,25095,94,58.47034243451138,12.923495647177484
26,27,西班牙,西班牙,55.1188411759,201,西班牙,10778607,15441,97710,27,55.118841175901764,54.280343511511816
27,28,乌兹别克斯坦,乌兹别克斯坦,60.5666233837,200,乌兹别克斯坦,234872,272,1614,2,60.5666233837278,45.83407503762229
28,29,乌拉圭,乌拉圭,16.9417479676,199,乌拉圭,795316,6640,6820,26,16.941747967566673,17.708958502391088
29,30,乌克兰,乌克兰,63.0581799997,198,乌克兰,4672198,34938,104106,282,63.05817999968692,73.69212728191064
30,31,乌干达,乌干达,19.6610128947,197,乌干达,162932,0,3582,0,19.661012894744616,18.979199764248577
31,32,文莱,文莱,4.61752042414,196,文莱,27599,2015,60,1,4.61752042414165,0.4896262132202988
32,33,委内瑞拉,委内瑞拉,58.5555637342,195,委内瑞拉,508968,926,5572,8,58.55556373422501,75.57584372702944
33,34,维尔京群岛,维尔京群岛,1.38853153158,194,维尔京群岛,6050,0,62,0,1.3885315315819444,0.020042683177038677
34,35,危地马拉,危地马拉,15.3555100892,193,危地马拉,744754,4743,16679,18,15.355510089228543,9.31605558714351
35,36,瓦努阿图,瓦努阿图,11.851157107,192,瓦努阿图,11,4,0,0,11.851157106954787,0.5959110387382458
36,230,瓦利斯群岛和富图纳群岛,瓦利斯群岛和富图纳群岛,0.545708928193,191,瓦利斯群岛和富图纳群岛,453,0,7,0,0.5457089281929385,0.008047407074154939
37,38,土耳其,土耳其,67.6334797887,190,土耳其,13265374,92406,91646,258,67.63347978872251,82.29688605646851
38,40,突尼斯,突尼斯,22.4586960373,189,突尼斯,974214,0,27295,0,22.458696037337344,15.988278012532524
39,41,特立尼达和多巴哥,特立尼达和多巴哥,3.68062958695,188,特立尼达和多巴哥,122093,822,3549,14,3.680629586951003,0.4137188520633441
40,42,特克斯和凯科斯群岛,特克斯和凯科斯群岛,0.169079412401,187,特克斯和凯科斯群岛,5836,4,35,0,0.16907941240058638,0.0007785022642414073
41,43,汤加,汤加,0.104607117127,186,汤加,210,69,0,0,0.10460711712712757,0.0005001888838667302
42,44,坦桑尼亚,坦桑尼亚,42.0778900303,185,坦桑尼亚,33549,0,796,0,42.077890030347234,78.86090528003723
43,45,泰国,泰国,57.3460162138,184,泰国,2674477,18066,22565,27,57.346016213812554,43.62243168362355
44,46,塔吉克斯坦,塔吉克斯坦,28.0465573748,183,塔吉克斯坦,17783,0,125,0,28.046557374771083,14.28718752053117
45,47,索马里,索马里,48.1340930743,182,索马里,26260,0,1345,0,48.13409307429269,51.98141783234195
46,48,所罗门群岛,所罗门群岛,21.6451145093,181,所罗门群岛,5565,522,74,6,21.645114509328284,1.6972362079395185
47,49,苏里南,苏里南,14.8467590956,180,苏里南,77450,116,1304,1,14.84675909558034,11.428348254921412
48,50,苏丹,苏丹,63.3509706078,179,苏丹,59939,0,3821,0,63.35097060783581,158.0466263581876
49,51,斯威士兰,斯威士兰,4.59839442134,178,斯威士兰,68900,0,1386,0,4.598394421340223,1.3598776196135145
50,52,斯洛文尼亚,斯洛文尼亚,8.24158410335,177,斯洛文尼亚,868142,4545,6713,3,8.241584103350847,2.260139332641655
51,53,斯洛伐克,斯洛伐克,12.8173863889,176,斯洛伐克,1324503,17536,18201,22,12.817386388913786,6.015673484608724
52,54,斯里兰卡,斯里兰卡,10.8235668187,175,斯里兰卡,633051,0,15926,0,10.823566818714909,5.654757879000185
53,55,圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,0.529268597611,174,圣文森特和格林纳丁斯,8468,0,103,0,0.5292685976113046,0.013676869382214626
54,56,圣皮埃尔和密克隆,圣皮埃尔和密克隆,0.675331602379,173,圣皮埃尔和密克隆,965,0,1,0,0.6753316023787348,0.011671034933062678
55,57,圣马力诺,圣马力诺,1.13151506019,172,圣马力诺,14147,21,112,2,1.1315150601924215,0.05342853514833507
56,58,圣马丁,圣马丁,0.151591647442,171,圣马丁,19237,0,128,0,0.15159164744197645,0.0008890849820772644
57,59,圣卢西亚,圣卢西亚,0.770944229697,170,圣卢西亚,22426,157,353,0,0.7709442296968367,0.028303511668229614
