OBJECTID,name_cn,globe_中文名,gb_yq_20201014xls_OBJECTID,地区国家,累计确诊,新增确诊,累计死亡,新增死亡,Shape_Length,Shape_Area
109,利比里亚,利比里亚,108,利比里亚,1372,2,82,0,13.951479545146029,7.857906360218172
110,立陶宛,立陶宛,110,立陶宛,6366,118,106,3,13.706736261736541,9.209607774088644
111,黎巴嫩,黎巴嫩,107,黎巴嫩,55869,1245,479,13,4.396857736453323,0.9857291017588291
112,老挝,老挝,105,老挝,23,0,0,0,32.11879367718486,18.94525851603384
113,莱索托,莱索托,106,莱索托,1805,0,42,0,6.67038493777629,2.8526298598582738
114,拉脱维亚,拉脱维亚,104,拉脱维亚,2840,75,41,1,17.67447514687702,8.498445404999536
115,库拉索,库拉索,103,库拉索,585,2,1,0,1.0267602865034027,0.018749631827510688
116,肯尼亚,肯尼亚,102,肯尼亚,41939,320,787,10,32.64453207718544,46.05800391098527
117,克罗地亚,克罗地亚,101,克罗地亚,20993,372,330,3,27.832937848644814,6.697720489730958
118,科威特,科威特,99,科威特,112737,844,672,8,7.773666661161188,1.8230353152445027
119,科特迪瓦,科特迪瓦,97,科特迪瓦,20183,29,120,0,27.20026967613636,26.516860934352863
120,科索沃,科索沃,100,科索沃,16302,98,639,1,3.370217012442882,0.47929182541302084
121,科摩罗,科摩罗,98,科摩罗,496,1,7,0,1.8299779646627727,0.09852835497401155
122,开曼群岛,开曼群岛,96,开曼群岛,221,0,1,0,0.7550701551740369,0.01847884226396678
123,卡塔尔,卡塔尔,94,卡塔尔,128405,214,220,0,4.7873525990947545,1.1415420848891062
124,喀麦隆,喀麦隆,95,喀麦隆,21441,108,423,0,38.623949252490895,38.73945937697293
125,津巴布韦,津巴布韦,93,津巴布韦,8036,15,230,0,24.014565161190898,33.489217774594756
126,捷克,捷克,92,捷克,129747,8326,1106,55,15.818643910981212,9.585600844794685
127,柬埔寨,柬埔寨,91,柬埔寨,283,0,0,0,18.634025283468926,15.451451733370181
128,加蓬,加蓬,88,加蓬,8860,0,54,0,27.040589254451948,20.54008092503478
129,加纳,加纳,87,加纳,47097,92,308,2,20.85129287889849,20.099997197909374
130,加拿大,加拿大,86,加拿大,182839,975,9627,14,1539.4681504668765,1671.6081244929155
131,几内亚比绍,几内亚比绍,90,几内亚比绍,2385,0,40,0,12.294015676967598,2.4913868196676736
132,几内亚,几内亚,89,几内亚,11134,72,70,0,26.23962135605947,21.418330695591425
133,吉尔吉斯斯坦,吉尔吉斯斯坦,85,吉尔吉斯斯坦,50201,330,1094,2,30.688005248496754,19.77180808260928
134,吉布提,吉布提,84,吉布提,5428,2,61,0,7.321132164427829,1.9696939954664814
135,洪都拉斯,洪都拉斯,83,洪都拉斯,84413,332,2521,9,15.959010772843447,9.467039963324622
136,黑山,黑山,82,黑山,14348,0,213,0,5.520460186577659,1.36856711638278
137,荷兰加勒比区,荷兰加勒比区,81,荷兰加勒比区,150,0,2,0,0.8821020672411013,0.027140060892090413
138,荷兰,荷兰,80,荷兰,188662,7368,6622,35,16.128406649810675,4.0342437462578475
139,韩国,韩国,79,韩国,24889,84,438,4,17.982893369831103,9.888493694113754
140,海地,海地,78,海地,8887,5,230,0,10.742145566003915,2.2668577654257502
141,哈萨克斯坦,哈萨克斯坦,77,哈萨克斯坦,144218,0,2136,0,134.03289397384617,323.8480050133398
142,圭亚那,圭亚那,76,圭亚那,3521,52,104,1,23.471985101082605,16.92244281438423
143,关岛,关岛,75,关岛,3266,96,61,1,0.9921547949024614,0.057939969908513876
144,瓜德罗普,瓜德罗普,74,瓜德罗普,6483,0,95,0,0.8915983816403303,0.04435794730802751
145,古巴,古巴,73,古巴,6017,17,123,0,31.393641806629066,9.419455764334094
146,根西,根西,72,根西,258,0,13,0,0.40007693739604955,0.0061600761127851246
147,格鲁吉亚,格鲁吉亚,71,格鲁吉亚,13521,680,109,7,15.206746873535936,7.63298337556257
148,格陵兰,格陵兰,70,格陵兰,16,0,0,0,524.1608440928707,671.6911971742425
149,格林纳达,格林纳达,69,格林纳达,25,1,0,0,0.5389204410904062,0.011831310053286394
150,哥斯达黎加,哥斯达黎加,68,哥斯达黎加,89223,733,1108,18,12.558748432941519,4.506711944937721
151,哥伦比亚,哥伦比亚,67,哥伦比亚,919083,7767,27985,151,61.59567021749119,92.59563807971996
152,刚果（金）,刚果（金）,65,刚果（金）,10871,4,276,0,76.61868841342815,190.07061972435386
153,刚果（布）,刚果（布）,64,刚果（布）,5156,38,92,2,33.95356808269181,26.898727715137557
154,冈比亚,冈比亚,66,冈比亚,3636,4,118,1,6.839600022088074,0.9524190650589026
155,佛得角,佛得角,63,佛得角,7254,99,77,2,5.280729626712725,0.10443916008452264
156,芬兰,芬兰,62,芬兰,12499,287,346,0,54.274344331958034,62.152772808088876
157,斐济,斐济,61,斐济,32,0,2,0,10.038326159203,1.3592394278714153
158,菲律宾,菲律宾,60,菲律宾,344713,1897,6372,40,104.06761462124415,23.039133293056114
159,梵蒂冈,梵蒂冈,59,梵蒂冈,19,0,0,0,0.7842750336301076,0.014991910040516409
160,法属圭亚那,法属圭亚那,58,法属圭亚那,10192,12,69,0,12.489485824908654,7.400661348997357
161,法属波利尼西亚,法属波利尼西亚,57,法属波利尼西亚,3280,0,11,0,1.2676477383096398,0.08405644534008595
162,法罗群岛,法罗群岛,56,法罗群岛,477,0,0,0,0.675786615585047,0.019108692037393057
163,法国,法国,55,法国,728745,12981,32679,90,65.84948177344343,66.25266750373711
164,厄立特里亚,厄立特里亚,54,厄立特里亚,414,0,0,0,22.071733292904064,10.373414452655513
165,厄瓜多尔,厄瓜多尔,53,厄瓜多尔,148171,856,12235,17,31.184868452122515,20.28397958869074
166,俄罗斯,俄罗斯,52,俄罗斯,1340409,14231,23205,239,1086.6226050090922,2913.420135690986
167,多米尼克,多米尼克,51,多米尼克,32,0,0,0,0.9165300698187111,0.03803228906603311
168,多米尼加,多米尼加,50,多米尼加,119008,165,2183,4,11.055731619200412,4.114215997556198
169,多哥,多哥,49,多哥,1972,23,50,1,12.905585097384344,4.596587935937332
170,东帝汶,东帝汶,48,东帝汶,29,0,0,0,6.727455188594297,1.2596039661907503
171,德国,德国,47,德国,334585,5132,9677,43,43.89945938952396,46.49600069178088
172,丹麦,丹麦,46,丹麦,33101,290,674,3,26.661887386371106,6.245518762663035
173,赤道几内亚,赤道几内亚,45,赤道几内亚,5066,0,83,0,8.11719784960081,2.4481406002445394
174,布隆迪,布隆迪,44,布隆迪,529,0,1,0,7.145071048083432,2.3691738454097306
175,布基纳法索,布基纳法索,43,布基纳法索,2280,0,63,0,24.998218258751542,22.927496730226487
176,不丹,不丹,42,不丹,313,4,0,0,8.209429426613127,3.2656044847750634
177,博茨瓦纳,博茨瓦纳,40,博茨瓦纳,5039,0,20,0,32.13204210091784,50.272960671372445
178,伯利兹,伯利兹,41,伯利兹,2569,38,37,0,7.306004157341348,2.064137182040487
179,玻利维亚,玻利维亚,39,玻利维亚,138695,121,8326,18,49.64870151710163,90.2341013343591
180,波兰,波兰,38,波兰,135278,5068,3101,62,29.423172375593182,41.04475511016553
181,波黑,波黑,37,波黑,30645,0,921,0,8.8953009035545,3.9014952797185294
182,波多黎各,波多黎各,36,波多黎各,54540,306,738,3,4.370298525952428,0.7359221104986404
183,冰岛,冰岛,35,冰岛,3668,86,10,0,44.847522370830426,19.53086442103322
184,比利时,比利时,33,比利时,173147,3,10244,5,9.590603160642507,3.8561271050730115
185,被占巴勒斯坦领土,被占巴勒斯坦领土,30,被占巴勒斯坦领土,56467,516,459,4,2.9335410719694686,0.1699002241734613
186,贝宁,贝宁,31,贝宁,2496,85,41,0,17.00758618326484,10.20156507434241
187,北马其顿,北马其顿,29,北马其顿,21193,80,800,3,7.235451920579935,3.017952795752489
188,保加利亚,保加利亚,32,保加利亚,25774,785,923,8,18.486250579840956,12.036351750300494
189,百慕大,百慕大,28,百慕大,184,0,9,0,0.4560482459679698,0.004172064449177299
190,白俄罗斯,白俄罗斯,27,白俄罗斯,84524,526,906,5,26.620256515886478,29.226190052126366
191,巴西,巴西,26,巴西,5103408,8429,150689,201,203.68408592836423,713.67770021554
192,巴拿马,巴拿马,25,巴拿马,120802,489,2502,11,21.354909305120195,6.231212989740694
193,巴林,巴林,24,巴林,76272,324,285,7,0.7772869774828717,0.01787832000827334
194,巴拉圭,巴拉圭,23,巴拉圭,50344,669,1096,19,29.50734853486281,35.3635606368516
195,巴基斯坦,巴基斯坦,22,巴基斯坦,319848,531,6588,8,71.22729220349365,74.32325893852594
196,巴哈马,巴哈马,21,巴哈马,5163,85,108,1,23.878201820393326,1.1782859882294254
197,巴布亚新几内亚,巴布亚新几内亚,20,巴布亚新几内亚,565,0,7,0,77.82782546054341,37.670346614224755
198,巴巴多斯,巴巴多斯,19,巴巴多斯,208,0,7,0,0.6844309242776034,0.0194996224914391
199,澳大利亚,澳大利亚,18,澳大利亚,27317,31,899,1,218.54706975542643,697.4668706949104
200,奥地利,奥地利,17,奥地利,57762,1171,879,10,19.78545543354242,9.894883715319137
201,安提瓜和巴布达,安提瓜和巴布达,16,安提瓜和巴布达,111,0,3,0,0.524629396264016,0.016659382313546273
202,安圭拉,安圭拉,15,安圭拉,3,0,0,0,0.3092802450450131,0.004158549292078383
203,安哥拉,安哥拉,14,安哥拉,6680,192,222,3,57.32636066901132,104.60375782398704
204,安道尔,安道尔,13,安道尔,2995,0,57,0,1.1483655816419986,0.04818601505948762
205,爱沙尼亚,爱沙尼亚,12,爱沙尼亚,3908,25,68,0,19.427155810421876,6.5710562202544525
206,爱尔兰,爱尔兰,11,爱尔兰,44159,808,1830,3,25.606289859936528,9.679745150827545
207,埃塞俄比亚,埃塞俄比亚,10,埃塞俄比亚,85718,582,1305,4,43.97351072336226,93.69755942008163
208,埃及,埃及,9,埃及,104787,139,6071,9,46.51183683093945,88.79406872385928
209,阿塞拜疆,阿塞拜疆,8,阿塞拜疆,42381,277,612,3,20.694081153422847,8.87799175042217
210,阿曼,阿曼,7,阿曼,107213,638,1053,7,30.605365290886958,26.863630254244924
211,阿鲁巴,阿鲁巴,6,阿鲁巴,4197,3,32,0,0.5011279974656415,0.005806866656274296
212,阿联酋,阿联酋,5,阿联酋,108608,1315,448,2,15.781914584221777,7.6239507706347815
213,阿根廷,阿根廷,4,阿根廷,903730,9524,24186,318,124.43384391102607,278.07097318538507
214,阿富汗,阿富汗,3,阿富汗,39928,0,1480,0,46.10315447724982,61.25874997452178
215,阿尔及利亚,阿尔及利亚,2,阿尔及利亚,53399,174,1818,9,68.11289203523242,213.68248179012664
216,阿尔巴尼亚,阿尔巴尼亚,1,阿尔巴尼亚,15752,182,429,5,7.9738397279708435,2.9615437393915207
